"","H","V","L","F","fla","Tree","name","absPAR","absNIR","absTherm","totPs","netPs","totRf","totLE1","totLE2","totH"
"1",15,0,0.44,0.01,27,105,"H15_V0_L0.44_F0.01_fla27",80.1278,21.7746,24.8536,10.1964,9.4884,0.708,1133.8824,8.0541,61.3394
"2",15,0,0.44,0.15,27,105,"H15_V0_L0.44_F0.15_fla27",88.277,23.3775,24.5288,10.5779,9.8699,0.708,1181.5815,8.3541,68.725
"3",15,0,0.44,0.25,27,105,"H15_V0_L0.44_F0.25_fla27",93.4895,24.4245,24.5544,10.8094,10.1014,0.708,1207.5123,8.5353,73.8339
"4",15,0,0.44,0.4,27,105,"H15_V0_L0.44_F0.4_fla27",98.156,25.3531,24.3228,10.9989,10.291,0.708,1227.0535,8.6835,78.3975
"5",15,0,0.44,0.5,27,105,"H15_V0_L0.44_F0.5_fla27",99.079,25.4508,22.5139,11.0282,10.3203,0.708,1225.7421,8.7053,78.2877
"6",15,0,0.44,0.65,27,105,"H15_V0_L0.44_F0.65_fla27",101.454,25.9137,22.1754,11.1126,10.4046,0.708,1238.4899,8.7717,80.3322
"7",15,0,0.44,0.75,27,105,"H15_V0_L0.44_F0.75_fla27",103.8259,26.4675,22.6933,11.1989,10.491,0.708,1253.7109,8.8402,82.9306
"8",15,0,0.44,0.85,27,105,"H15_V0_L0.44_F0.85_fla27",106.2825,27.0719,23.5158,11.2863,10.5784,0.708,1269.8033,8.9096,85.8332
"9",15,0,0.44,0.95,27,105,"H15_V0_L0.44_F0.95_fla27",108.7723,27.5785,23.2351,11.3705,10.6625,0.708,1282.9939,8.9753,88.0599
"10",15,0,0.44,1,27,105,"H15_V0_L0.44_F1_fla27",109.8985,27.8112,23.1708,11.4104,10.7024,0.708,1288.2593,9.0065,89.1433
"11",15,0,0.44,1.05,27,105,"H15_V0_L0.44_F1.05_fla27",110.8694,28.0182,22.9274,11.445,10.7371,0.708,1292.0092,9.0334,90.0001
"12",15,0,0.44,1.15,27,105,"H15_V0_L0.44_F1.15_fla27",112.0486,28.2612,22.9274,11.4869,10.7789,0.708,1296.3705,9.0663,91.2277
"13",15,0,0.44,1.25,27,105,"H15_V0_L0.44_F1.25_fla27",112.3554,28.3293,22.9205,11.4973,10.7894,0.708,1297.4706,9.0745,91.5508
"14",15,0,0.44,1.35,27,105,"H15_V0_L0.44_F1.35_fla27",112.3265,28.3454,22.8887,11.4966,10.7887,0.708,1297.8666,9.074,91.508
"15",15,0,0.44,1.5,27,105,"H15_V0_L0.44_F1.5_fla27",112.2654,28.3809,22.8164,11.4947,10.7867,0.708,1298.823,9.0724,91.411
"16",15,0,0.44,1.6,27,105,"H15_V0_L0.44_F1.6_fla27",112.2583,28.3854,22.8071,11.4944,10.7865,0.708,1299.2205,9.0722,91.3869
"17",15,0,0.44,1.75,27,105,"H15_V0_L0.44_F1.75_fla27",112.2457,28.3924,22.7932,11.4941,10.7862,0.708,1299.4742,9.072,91.3646
"18",15,0,0.44,1.85,27,105,"H15_V0_L0.44_F1.85_fla27",112.2608,28.384,22.8098,11.4945,10.7866,0.708,1299.8683,9.0723,91.3602
"19",15,0,0.44,1.99,27,105,"H15_V0_L0.44_F1.99_fla27",112.2308,28.4006,22.7767,11.4938,10.7859,0.708,1300.6426,9.0718,91.2993
"20",15,0,1.521,0.01,27,351,"H15_V0_L1.521_F0.01_fla27",62.9851,18.5313,28.0795,9.1809,8.4729,0.708,686.9774,24.9802,63.096
"21",15,0,1.521,0.15,27,351,"H15_V0_L1.521_F0.15_fla27",64.4321,18.8341,28.012,9.2763,8.5683,0.708,690.0527,25.2335,64.662
"22",15,0,1.521,0.25,27,351,"H15_V0_L1.521_F0.25_fla27",65.9267,19.1086,27.6578,9.3772,8.6692,0.708,693.6442,25.4991,66.0267
"23",15,0,1.521,0.4,27,351,"H15_V0_L1.521_F0.4_fla27",67.1597,19.3671,27.6784,9.46,8.752,0.708,699.024,25.716,67.2923
"24",15,0,1.521,0.5,27,351,"H15_V0_L1.521_F0.5_fla27",68.8347,19.7025,27.6098,9.5506,8.8427,0.708,711.5286,25.9689,68.6977
"25",15,0,1.521,0.65,27,351,"H15_V0_L1.521_F0.65_fla27",73.5284,20.6825,25.5022,9.8081,9.1001,0.708,733.4807,26.6742,72.0258
"26",15,0,1.521,0.75,27,351,"H15_V0_L1.521_F0.75_fla27",78.6913,21.6182,24.7435,10.0684,9.3604,0.708,756.7056,27.3937,76.5546
"27",15,0,1.521,0.85,27,351,"H15_V0_L1.521_F0.85_fla27",85.7677,23.1359,25.1652,10.3962,9.6883,0.708,790.5991,28.316,83.9264
"28",15,0,1.521,0.95,27,351,"H15_V0_L1.521_F0.95_fla27",95.0343,25.0194,24.949,10.7996,10.0917,0.708,823.3726,29.4508,93.462
"29",15,0,1.521,1,27,351,"H15_V0_L1.521_F1_fla27",99.2375,25.8839,24.8762,10.9766,10.2686,0.708,835.0638,29.9508,97.9613
"30",15,0,1.521,1.05,27,351,"H15_V0_L1.521_F1.05_fla27",103.4331,26.7038,24.4277,11.1505,10.4425,0.708,842.3614,30.4409,102.3465
"31",15,0,1.521,1.15,27,351,"H15_V0_L1.521_F1.15_fla27",109.3686,27.9872,24.1142,11.387,10.6791,0.708,849.4628,31.115,109.0679
"32",15,0,1.521,1.25,27,351,"H15_V0_L1.521_F1.25_fla27",111.9005,28.533,24.0775,11.4817,10.7738,0.708,852.967,31.3872,111.9747
"33",15,0,1.521,1.35,27,351,"H15_V0_L1.521_F1.35_fla27",112.1362,28.7169,23.7791,11.4912,10.7833,0.708,855.5872,31.4143,112.1343
"34",15,0,1.521,1.5,27,351,"H15_V0_L1.521_F1.5_fla27",112.0548,28.7774,23.6575,11.4889,10.7809,0.708,859.0908,31.4076,111.9073
"35",15,0,1.521,1.6,27,351,"H15_V0_L1.521_F1.6_fla27",112.048,28.7819,23.6492,11.4887,10.7808,0.708,860.1306,31.4071,111.8553
"36",15,0,1.521,1.75,27,351,"H15_V0_L1.521_F1.75_fla27",112.0338,28.7901,23.6321,11.4883,10.7803,0.708,860.5948,31.4058,111.8219
"37",15,0,1.521,1.85,27,351,"H15_V0_L1.521_F1.85_fla27",112.0077,28.8117,23.5882,11.4875,10.7796,0.708,860.6302,31.4037,111.7975
"38",15,0,1.521,1.99,27,351,"H15_V0_L1.521_F1.99_fla27",112.0022,28.818,23.5763,11.4875,10.7795,0.708,862.1942,31.4035,111.7235
"39",15,0,2.916,0.01,27,666,"H15_V0_L2.916_F0.01_fla27",45.8077,15.0979,30.3248,7.7948,7.0869,0.708,433.5539,40.4748,55.3374
"40",15,0,2.916,0.15,27,666,"H15_V0_L2.916_F0.15_fla27",46.2309,15.1825,30.2761,7.84,7.1321,0.708,436.1494,40.7185,55.6961
"41",15,0,2.916,0.25,27,666,"H15_V0_L2.916_F0.25_fla27",46.6972,15.2736,30.1551,7.8828,7.1748,0.708,438.0886,40.9396,56.0837
"42",15,0,2.916,0.4,27,666,"H15_V0_L2.916_F0.4_fla27",47.5547,15.4474,29.9711,7.9623,7.2543,0.708,439.6174,41.3492,56.92
"43",15,0,2.916,0.5,27,666,"H15_V0_L2.916_F0.5_fla27",47.8197,15.4996,29.897,7.9821,7.2742,0.708,443.2069,41.4443,57.026
"44",15,0,2.916,0.65,27,666,"H15_V0_L2.916_F0.65_fla27",51.4365,16.2173,29.1194,8.2463,7.5383,0.708,466.5977,42.8208,59.7866
"45",15,0,2.916,0.75,27,666,"H15_V0_L2.916_F0.75_fla27",56.7773,17.3662,27.073,8.6151,7.9072,0.708,497.7556,44.7333,63.5623
"46",15,0,2.916,0.85,27,666,"H15_V0_L2.916_F0.85_fla27",65.763,19.1489,26.7092,9.1936,8.4856,0.708,536.3968,47.8048,72.3403
"47",15,0,2.916,0.95,27,666,"H15_V0_L2.916_F0.95_fla27",79.1965,21.9048,26.0543,9.9494,9.2415,0.708,581.0618,51.8961,86.1005
"48",15,0,2.916,1,27,666,"H15_V0_L2.916_F1_fla27",86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.5149,53.9291,93.7383
"49",15,0,2.916,1.05,27,666,"H15_V0_L2.916_F1.05_fla27",94.0123,24.9623,24.614,10.6934,9.9854,0.708,609.8479,55.9901,101.7548
"50",15,0,2.916,1.15,27,666,"H15_V0_L2.916_F1.15_fla27",105.0814,27.332,23.9916,11.2061,10.4982,0.708,618.4115,58.873,114.4386
"51",15,0,2.916,1.25,27,666,"H15_V0_L2.916_F1.25_fla27",110.7429,28.5722,23.6459,11.4416,10.7337,0.708,622.9664,60.2292,120.9416
"52",15,0,2.916,1.35,27,666,"H15_V0_L2.916_F1.35_fla27",111.841,28.9508,23.3142,11.4832,10.7753,0.708,625.5717,60.4736,122.1436
"53",15,0,2.916,1.5,27,666,"H15_V0_L2.916_F1.5_fla27",111.7705,29.0108,23.1915,11.4811,10.7731,0.708,627.5143,60.4614,121.9953
"54",15,0,2.916,1.6,27,666,"H15_V0_L2.916_F1.6_fla27",111.7199,29.0573,23.0981,11.4796,10.7717,0.708,628.9533,60.453,121.8878
"55",15,0,2.916,1.75,27,666,"H15_V0_L2.916_F1.75_fla27",111.7024,29.0737,23.0657,11.4792,10.7713,0.708,629.8095,60.4504,121.8347
"56",15,0,2.916,1.85,27,666,"H15_V0_L2.916_F1.85_fla27",111.7108,29.0639,23.0851,11.4794,10.7715,0.708,630.0379,60.4517,121.8315
"57",15,0,2.916,1.99,27,666,"H15_V0_L2.916_F1.99_fla27",111.6871,29.0865,23.0389,11.4787,10.7707,0.708,629.6807,60.4475,121.8269
"58",15,0,4.556,0.01,27,1013,"H15_V0_L4.556_F0.01_fla27",27.0556,11.2788,31.5905,5.5962,4.8882,0.708,425.9183,34.0067,34.0465
"59",15,0,4.556,0.15,27,1013,"H15_V0_L4.556_F0.15_fla27",29.9723,11.9423,31.5113,5.9721,5.2641,0.708,451.6313,36.2022,36.4421
"60",15,0,4.556,0.25,27,1013,"H15_V0_L4.556_F0.25_fla27",32.4303,12.4424,31.5438,6.2909,5.5829,0.708,465.6151,38.0585,38.7877
"61",15,0,4.556,0.4,27,1013,"H15_V0_L4.556_F0.4_fla27",35.8284,13.2222,30.9416,6.7075,5.9995,0.708,483.4017,40.4595,41.7869
"62",15,0,4.556,0.5,27,1013,"H15_V0_L4.556_F0.5_fla27",38.113,13.8979,29.0689,6.9637,6.2558,0.708,498.926,41.9116,42.8799
"63",15,0,4.556,0.65,27,1013,"H15_V0_L4.556_F0.65_fla27",43.1191,14.9307,29.1555,7.4526,6.7446,0.708,536.2177,44.7932,47.3053
"64",15,0,4.556,0.75,27,1013,"H15_V0_L4.556_F0.75_fla27",49.186,16.2131,28.4916,7.9705,7.2626,0.708,576.8335,47.8876,52.4071
"65",15,0,4.556,0.85,27,1013,"H15_V0_L4.556_F0.85_fla27",58.5464,18.1863,27.2331,8.6535,7.9456,0.708,631.9005,52.0232,60.465
"66",15,0,4.556,0.95,27,1013,"H15_V0_L4.556_F0.95_fla27",72.7532,21.104,25.585,9.5337,8.8258,0.708,699.3719,57.4679,73.4864
"67",15,0,4.556,1,27,1013,"H15_V0_L4.556_F1_fla27",80.9088,22.8031,25.0299,9.9857,9.2778,0.708,729.4032,60.3294,81.6418
"68",15,0,4.556,1.05,27,1013,"H15_V0_L4.556_F1.05_fla27",89.2743,24.538,24.3736,10.4302,9.7223,0.708,752.0013,63.1716,90.3071
"69",15,0,4.556,1.15,27,1013,"H15_V0_L4.556_F1.15_fla27",102.6845,27.3758,23.1269,11.0953,10.3874,0.708,769.0653,67.4854,105.006
"70",15,0,4.556,1.25,27,1013,"H15_V0_L4.556_F1.25_fla27",109.8237,28.9131,22.7816,11.4101,10.7022,0.708,774.1803,69.5928,113.2538
"71",15,0,4.556,1.35,27,1013,"H15_V0_L4.556_F1.35_fla27",111.4492,29.3437,22.5317,11.4725,10.7645,0.708,778.8956,70.0233,114.9729
"72",15,0,4.556,1.5,27,1013,"H15_V0_L4.556_F1.5_fla27",111.3804,29.4348,22.3509,11.4705,10.7626,0.708,785.65,70.0102,114.6156
"73",15,0,4.556,1.6,27,1013,"H15_V0_L4.556_F1.6_fla27",111.3387,29.4992,22.2254,11.4694,10.7614,0.708,789.418,70.0027,114.4157
"74",15,0,4.556,1.75,27,1013,"H15_V0_L4.556_F1.75_fla27",111.2976,29.5629,22.1005,11.4682,10.7603,0.708,793.2407,69.995,114.2133
"75",15,0,4.556,1.85,27,1013,"H15_V0_L4.556_F1.85_fla27",111.2843,29.5863,22.0547,11.4679,10.7599,0.708,794.3578,69.9924,114.1534
"76",15,0,4.556,1.99,27,1013,"H15_V0_L4.556_F1.99_fla27",111.2839,29.5867,22.0533,11.4678,10.7599,0.708,795.0295,69.9922,114.1229
"77",15,0,5.402,0.01,27,1201,"H15_V0_L5.402_F0.01_fla27",24.9454,10.6982,32.8015,5.2933,4.5854,0.708,420.5227,32.0793,32.3675
"78",15,0,5.402,0.15,27,1201,"H15_V0_L5.402_F0.15_fla27",28.1849,11.59,31.6764,5.7393,5.0314,0.708,442.6758,34.6889,34.8337
"79",15,0,5.402,0.25,27,1201,"H15_V0_L5.402_F0.25_fla27",30.583,12.0449,31.7715,6.0465,5.3386,0.708,460.8566,36.5071,36.9114
"80",15,0,5.402,0.4,27,1201,"H15_V0_L5.402_F0.4_fla27",34.5273,12.9715,31.1004,6.5338,5.8258,0.708,488.4072,39.3636,40.1388
"81",15,0,5.402,0.5,27,1201,"H15_V0_L5.402_F0.5_fla27",36.9841,13.5532,30.5121,6.8267,6.1188,0.708,504.7465,41.0876,42.075
"82",15,0,5.402,0.65,27,1201,"H15_V0_L5.402_F0.65_fla27",42.6075,14.9266,28.9429,7.3995,6.6915,0.708,545.1541,44.4647,46.2957
"83",15,0,5.402,0.75,27,1201,"H15_V0_L5.402_F0.75_fla27",48.8442,16.2443,28.3266,7.935,7.227,0.708,588.902,47.6724,51.4966
"84",15,0,5.402,0.85,27,1201,"H15_V0_L5.402_F0.85_fla27",58.3562,18.2452,27.0496,8.6374,7.9294,0.708,644.4027,51.9256,59.6974
"85",15,0,5.402,0.95,27,1201,"H15_V0_L5.402_F0.95_fla27",72.669,21.1767,25.4895,9.5291,8.8212,0.708,712.8942,57.441,72.8465
"86",15,0,5.402,1,27,1201,"H15_V0_L5.402_F1_fla27",80.7515,22.8948,24.8155,9.9784,9.2705,0.708,743.5779,60.2827,80.8526
"87",15,0,5.402,1.05,27,1201,"H15_V0_L5.402_F1.05_fla27",89.075,24.6181,24.1698,10.421,9.7131,0.708,767.7908,63.1122,89.3967
"88",15,0,5.402,1.15,27,1201,"H15_V0_L5.402_F1.15_fla27",102.6002,27.4487,22.9773,11.0925,10.3846,0.708,787.1921,67.467,104.1219
"89",15,0,5.402,1.25,27,1201,"H15_V0_L5.402_F1.25_fla27",109.7261,29.0314,22.5455,11.4074,10.6994,0.708,793.3265,69.5741,112.3189
"90",15,0,5.402,1.35,27,1201,"H15_V0_L5.402_F1.35_fla27",111.3724,29.4467,22.3279,11.4703,10.7624,0.708,798.1367,70.0088,114.0524
"91",15,0,5.402,1.5,27,1201,"H15_V0_L5.402_F1.5_fla27",111.3325,29.5054,22.2111,11.4691,10.7612,0.708,802.5257,70.001,113.8247
"92",15,0,5.402,1.6,27,1201,"H15_V0_L5.402_F1.6_fla27",111.3222,29.5203,22.1807,11.4688,10.7609,0.708,803.1196,69.9988,113.7896
"93",15,0,5.402,1.75,27,1201,"H15_V0_L5.402_F1.75_fla27",111.321,29.5225,22.1762,11.4688,10.7608,0.708,802.9221,69.9986,113.7974
"94",15,0,5.402,1.85,27,1201,"H15_V0_L5.402_F1.85_fla27",111.3182,29.5263,22.1693,11.4687,10.7608,0.708,803.2344,69.9982,113.7814
"95",15,0,5.402,1.99,27,1201,"H15_V0_L5.402_F1.99_fla27",111.3163,29.5293,22.1636,11.4687,10.7607,0.708,803.47,69.9979,113.7695
"96",15,0.1,0.44,0.01,27,105,"H15_V0.1_L0.44_F0.01_fla27",80.3968666666667,21.7984666666667,25.087,10.2153666666667,9.50736666666667,0.708,1135.2865,8.06846666666667,61.7068333333333
"97",15,0.1,0.44,0.15,27,105,"H15_V0.1_L0.44_F0.15_fla27",87.9048666666667,23.2980666666667,24.6120333333333,10.5590666666667,9.85113333333333,0.708,1179.1491,8.33913333333333,68.4341333333333
"98",15,0.1,0.44,0.25,27,105,"H15_V0.1_L0.44_F0.25_fla27",93.7567,24.4649,24.4582666666667,10.8131666666667,10.1052666666667,0.708,1209.26803333333,8.53833333333333,73.9969333333333
"99",15,0.1,0.44,0.4,27,105,"H15_V0.1_L0.44_F0.4_fla27",98.9825,25.5252,24.3335333333333,11.0302333333333,10.3223,0.708,1231.53296666667,8.7081,79.2037
"100",15,0.1,0.44,0.5,27,105,"H15_V0.1_L0.44_F0.5_fla27",100.3199,25.7457666666667,23.3218,11.0793666666667,10.3714,0.708,1233.33413333333,8.74583333333333,80.014
"101",15,0.1,0.44,0.65,27,105,"H15_V0.1_L0.44_F0.65_fla27",101.642866666667,26.0051333333333,22.6499666666667,11.1216,10.4136333333333,0.708,1240.2232,8.7788,80.8550666666667
"102",15,0.1,0.44,0.75,27,105,"H15_V0.1_L0.44_F0.75_fla27",103.356233333333,26.3669666666667,22.6227333333333,11.1822,10.4742666666667,0.708,1250.93883333333,8.82673333333333,82.4376666666667
"103",15,0.1,0.44,0.85,27,105,"H15_V0.1_L0.44_F0.85_fla27",105.767166666667,26.9645666666667,23.5066,11.2678666666667,10.5599,0.708,1267.1589,8.895,85.3222
"104",15,0.1,0.44,0.95,27,105,"H15_V0.1_L0.44_F0.95_fla27",108.294066666667,27.4816333333333,23.2478333333333,11.3553,10.6473333333333,0.708,1280.04243333333,8.9636,87.6253333333333
